id,name,email,phone,numbers,subject,contact_person,designation,user_id,pipeline_id,stage_id,sources,products,nill,detail,country,labels,order,status,created_by,is_active,is_converted,date,created_at,updated_at,notes
8461,Coworking Neptuno,NULL,+34 928 77 74 92,,Coworking Neptuno,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8462,Coworking Maspalomas,http://www.coworkingmaspalomas.com/,+34 638 16 97 95,,Coworking Maspalomas,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8463,We Love Coworking,http://www.welovecoworking.com/,+34 671 76 57 95,,We Love Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8464,Coworking Vecindario - Centro de Negocios,http://www.coworkingvecindario.com/,+34 928 12 56 71,,Coworking Vecindario - Centro de Negocios,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8465,Coworking Bahía Feliz,https://coworkingbahiafeliz.com/,+34 609 70 94 39,,Coworking Bahía Feliz,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8466,CoWorking Emeté by airnest,http://www.hotelemete.com/coworking,+34 928 97 32 63,,CoWorking Emeté by airnest,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8467,Coworking La Minilla,http://coworkingsebadal.es/,+34 606 53 40 90,,Coworking La Minilla,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8468,Emari Coworking Espazioa,http://emari.eus/,+34 943 65 44 66,,Emari Coworking Espazioa,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8469,JOB Coworking,http://www.jobcoworking.com/,+34 645 73 54 28,,JOB Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8470,Cocoba - Coworking Côte Basque,https://cocoba.work/,+33 5 59 03 72 59,,Cocoba - Coworking Côte Basque,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8471,Urban Coworking,https://www.urbancoworkingst15.com/,+34 635 75 92 69,,Urban Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8472,Amara Coworking,http://amara-coworking.com/,+34 943 47 46 60,,Amara Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8473,CoWorking Lasarte-Oria,NULL,+34 620 86 93 28,,CoWorking Lasarte-Oria,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8474,Hashtag,https://hashtagworkspace.com/,+34 630 00 82 44,,Hashtag,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8475,GoCoworking Las Palmas de Gran Canaria,http://gocoworking.es/,+34 687 81 82 81,,GoCoworking Las Palmas de Gran Canaria,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8476,BEACH HOUSE · Coworking,https://www.beach-house.club/,+34 654 18 42 67,,BEACH HOUSE · Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8477,Soppa de Azul. Coworking in Las Palmas,http://www.soppadeazul.com/,+34 649 48 28 12,,Soppa de Azul. Coworking in Las Palmas,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8478,Sky Coworking Las Palmas,http://skycoworking.es/,+34 696 98 46 04,,Sky Coworking Las Palmas,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8479,Fico Coworking Las Canteras,https://www.ficoworking.com/,+34 629 17 13 45,,Fico Coworking Las Canteras,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8480,Cowork Studio Las Palmas Playa,http://www.coworkstudio.es/#,+34 676 55 54 42,,Cowork Studio Las Palmas Playa,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8481,Coworking Canary Islands,http://www.repeople.co/,+34 660 08 99 94,,Coworking Canary Islands,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8482,Coworking Studio,http://www.coworkstudio.es/,+34 676 55 54 42,,Coworking Studio,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8483,Coworking Palermo,https://tallerespalermo.es/,+34 676 57 88 29,,Coworking Palermo,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8484,Tigotan Hub - Coworking en Las Palmas de Gran Canaria,https://www.dreamplacehotels.com/es/tigotan-hub-coworking-las-palmas/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=tigotan_hub,+34 928 97 33 15,,Tigotan Hub - Coworking en Las Palmas de Gran Canaria,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8485,Coco Tropical coworking,http://www.coworkingcoco.com/,+34 660 32 79 38,,Coco Tropical coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8486,Coworking Sevilla :: workINcompany,https://workincompany.com/,+34 689 09 72 32,,Coworking Sevilla :: workINcompany,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8487,Arcadia Coworking || Coworking Sevilla,https://arcadiacoworking.com/,+34 654 86 51 94,,Arcadia Coworking || Coworking Sevilla,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8488,Gran Vía Coworking Granada,NULL,+34 666 40 58 10,,Gran Vía Coworking Granada,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8489,The Living Room Coworking,https://tlr-coworking.com/,+34 951 39 58 19,,The Living Room Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8490,Anda CoWork | Coworking Granada,https://www.andacowork.com/,+34 958 27 38 89,,Anda CoWork | Coworking Granada,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8491,LA ADUANA COWORKING,https://laaduanacoworking.com/,+34 648 96 63 51,,LA ADUANA COWORKING,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8492,Malaga Next Coworking,https://www.malaganextcoworking.com/,+49 172 2884106,,Malaga Next Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8493,Coworking Málaga Centro,http://coworkingmalagacentro.com/,+34 627 50 65 35,,Coworking Málaga Centro,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8494,COWORKING ELCENTRO,http://elcentrocoworking.com/,+34 651 92 21 66,,COWORKING ELCENTRO,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8495,Coworking Sevilla - Plaza del Pan,https://elevental.com/coworkingplazadelpan/,+34 656 38 81 94,,Coworking Sevilla - Plaza del Pan,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8496,Tropi Coworking,https://tropicoworking.com/,+34 623 16 42 29,,Tropi Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8497,TOPyCo CoWorking Granada,https://www.topyco.com/,+34 958 03 21 49,,TOPyCo CoWorking Granada,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8498,Innovation Campus - Malaga Terrace,https://innovationcampus.biz/malaga/malaga-terrace/,+34 671 44 12 88,,Innovation Campus - Malaga Terrace,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8499,CECOworking - Espacio de COWORKING en Córdoba,http://www.cecoworking.com/,+34 957 96 10 41,,CECOworking - Espacio de COWORKING en Córdoba,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8500,HYGGE HOUSE COWORKING,https://hyggehousecoworking.com/,+34 682 61 29 93,,HYGGE HOUSE COWORKING,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8501,Coworking La Variable,https://lavariable.es/,+34 652 18 42 22,,Coworking La Variable,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8502,Coworking La Comanda,https://coworkinglacomanda.es/,+34 722 86 15 40,,Coworking La Comanda,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8503,Coworking Neptuno Granada,http://www.coworkingneptuno.com/,+34 624 49 60 43,,Coworking Neptuno Granada,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8504,Momentum Coworking Malaga Centro,https://mmntm.es/,+34 951 74 69 68,,Momentum Coworking Malaga Centro,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8505,Nerja Coworking,http://www.nerjacoworking.com/,+34 722 51 11 33,,Nerja Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8506,Spacio-Lab Co-Working,http://www.spacio-lab.es/,+34 682 93 19 63,,Spacio-Lab Co-Working,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8507,Coworking & Street Art Cafe Granada,http://www.ecohostel.es/informacion/3-coworkingcafe,+34 958 29 29 24,,Coworking & Street Art Cafe Granada,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8508,Coworking Sevilla,https://sevillacoworking.info/,+34 687 94 41 30,,Coworking Sevilla,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8509,Coworking Creativo Albayzin,http://www.albayzinproducciones.com/coworking-2/,+34 645 75 19 90,,Coworking Creativo Albayzin,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8510,Badaro Coworking Space,https://coworkingbadaro.com/,+34 954 32 73 56,,Badaro Coworking Space,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8511,Coworking Granada | FreeSoul | CoWork 3,https://freesoulcoworking.com/,+34 667 56 44 84,,Coworking Granada | FreeSoul | CoWork 3,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8512,LA ADUANA COWORKING,https://laaduanacoworking.com/,+34 648 96 63 51,,LA ADUANA COWORKING,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8513,"Spaces - Seville, Villasis",https://www.spacesworks.com/es/seville/villasis?utm_source=google_uberall&utm_medium=places&utm_campaign=uberall&utm_content=uberall,+34 917 93 67 41,,"Spaces - Seville, Villasis",NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8514,La Marina Coworking,NULL,+34 951 40 50 67,,La Marina Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8515,Espacio Utrópico | Coworking,http://www.espacioutropico.com/,+34 679 05 37 02,,Espacio Utrópico | Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8516,Marlife Business Hub - Larios,http://www.marlife.eu/,+34 613 15 20 40,,Marlife Business Hub - Larios,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8517,Carande Coworking,https://www.carandecoworking.com/,+34 641 49 87 87,,Carande Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8518,The Corner Coworking,NULL,+34 605 78 88 59,,The Corner Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8519,Coworking Granada | FreeSoul | CoWork 1,https://freesoulcoworking.com/,+34 667 56 44 84,,Coworking Granada | FreeSoul | CoWork 1,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8520,THINKING COMPANY COWORKING,https://www.thinkingcompany.org/,+34 603 03 59 78,,THINKING COMPANY COWORKING,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8521,Metropolitan Design Lab,https://metropolitandesignlab.es/,+34 952 64 39 94,,Metropolitan Design Lab,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8522,Coforum Coworking,http://www.coforum.es/,+34 958 81 71 40,,Coforum Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8523,Coworking La bañera del Pelícano,http://www.xn--coworkinglabaera-jub.es/,+34 607 11 49 50,,Coworking La bañera del Pelícano,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8524,Simur Spaces,https://simurspaces.com/,+34 951 73 39 46,,Simur Spaces,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8525,Monday Lehmberg | Coworking en Málaga,https://mymonday.es/ubicaciones/lehmberg,+34 951 20 70 92,,Monday Lehmberg | Coworking en Málaga,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8526,Innovation Campus - Malaga Palace,https://innovationcampus.biz/,+34 671 44 12 88,,Innovation Campus - Malaga Palace,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8527,El Círculo Coworking,https://www.elcirculocoworking.com/,+34 644 73 87 22,,El Círculo Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8528,Neurona Center,https://neurona.center/,+34 696 80 21 99,,Neurona Center,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8529,Sierpes 48 | Coworking en Sevilla,https://www.sierpes48.es/,+34 954 86 91 06,,Sierpes 48 | Coworking en Sevilla,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8530,CoWorking Utrera,https://www.coworkingutrera.es/,+34 606 10 30 12,,CoWorking Utrera,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8531,Málaga Dockspace Coworking,https://mdscoworking.com/,+34 952 21 16 73,,Málaga Dockspace Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8532,laZona Coworking Córdoba,https://lazona.co/,+34 683 49 01 02,,laZona Coworking Córdoba,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8533,Cuatro Gatos Coworking,http://www.cuatrogatoscoworking.es/,+34 639 91 40 22,,Cuatro Gatos Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8534,Paws For A Moment (Cat Café Co-Working),https://pawsforamoment.es/,+34 952 34 27 57,,Paws For A Moment (Cat Café Co-Working),NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8535,Coworking Room,NULL,+34 954 50 06 32,,Coworking Room,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8536,DobleMitad Soho Oficinas,https://doblemitad.com/espacios/soho/,+34 684 36 87 64,,DobleMitad Soho Oficinas,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8537,Working Sevilla,NULL,+34 615 10 44 03,,Working Sevilla,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8538,T11_Espacio Creativo,https://t11.es/,+34 634 60 77 18,,T11_Espacio Creativo,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8539,B2B Coworking,http://www.b2bcoworking.com/,+34 609 31 02 79,,B2B Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8540,Just Work - Coworking Sevilla,https://just-work.es/,+34 622 28 45 33,,Just Work - Coworking Sevilla,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8541,Coworking Málaga,http://coworking-malaga.org/,+34 952 21 99 65,,Coworking Málaga,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8542,Area Cowork,http://www.areacowork.com/,+34 660 92 72 17,,Area Cowork,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8543,Impact Hub Malaga,https://malaga.impacthub.net/,+34 680 41 79 93,,Impact Hub Malaga,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8544,Coworking_IMM + Coworking en Córdoba,http://corab21.com/,+34 670 27 47 99,,Coworking_IMM + Coworking en Córdoba,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8545,Dog Work Málaga,NULL,+34 951 02 68 17,,Dog Work Málaga,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8546,First workplaces: oficinas y espacios de coworking en Larios,https://www.firstworkplaces.com/larios-first/?utm_source=GoogleMaps&utm_medium=MyBusiness,+34 900 900 410,,First workplaces: oficinas y espacios de coworking en Larios,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8547,centro de coworking elpatio,http://www.coworking-elpatio.com/,+34 957 49 86 53,,centro de coworking elpatio,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8548,Coworking Málaga,https://www.oferplay.com/,+34 634 71 24 54,,Coworking Málaga,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8549,CoLABorando espacio coworking,NULL,+34 955 68 08 17,,CoLABorando espacio coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8550,Workingranada - Espacio coworking en Granada,http://workingranada.com/,+34 958 99 69 18,,Workingranada - Espacio coworking en Granada,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8551,Coworking Morón,NULL,+34 640 03 72 04,,Coworking Morón,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8552,Coworking Sevilla Este Miga,NULL,+34 618 19 90 52,,Coworking Sevilla Este Miga,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8553,Thinking Company - Coworking La Imprenta,https://www.thinkingcompany.org/coworking-la-imprenta/,+34 603 03 59 78,,Thinking Company - Coworking La Imprenta,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8554,Workroom,https://workroom.es/,+34 623 04 80 07,,Workroom,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8555,Coworking El Cruce,https://guiademalaga.net/coworking-el-cruce-cartama/,+34 607 85 86 09,,Coworking El Cruce,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8556,Coworking Espazzio,http://coworking.espazzio.es/,+34 955 98 67 42,,Coworking Espazzio,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8557,Coworking Úbeda,NULL,+34 953 79 27 89,,Coworking Úbeda,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8558,Sharing Coworking & Private Office Rentals - Malaga,https://sharingcoworking.com/oficina-coworking-malaga-atarazanas/,+34 952 39 22 37,,Sharing Coworking & Private Office Rentals - Malaga,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8559,"Coworking &co. Espacio de trabajo, alquiler de puestos de trabajo, coworking.",NULL,+34 622 04 54 04,,"Coworking &co. Espacio de trabajo, alquiler de puestos de trabajo, coworking.",NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8560,Coworking Real 31 - Úbeda,http://www.coworkingreal31.com/,+34 722 26 53 59,,Coworking Real 31 - Úbeda,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8561,COWORKING PRIEGO,http://www.coworkingpriego.com/,+34 651 08 24 71,,COWORKING PRIEGO,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8562,Coworking Écija,https://coworkingecija.es/,+34 644 19 07 55,,Coworking Écija,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8563,The Cool Working,http://www.thecoolworking.com/,+34 958 59 21 86,,The Cool Working,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
